0	22	1	21	1
1	66	2	67	-1
2	64	3	63	1
3	14	4	15	-1
15	4	16	5	-1
5	62	6	63	-1
6	68	7	67	1
20	8	21	7	1
25	9	26	8	1
9	72	10	73	-1
23	10	24	11	-1
11	29	12	28	1
12	40	13	39	1
13	36	14	37	-1
16	36	17	35	1
17	40	18	41	-1
29	19	30	18	1
70	19	71	20	-1
22	27	23	28	-1
71	24	72	25	-1
26	73	27	0	-1
30	56	31	55	1
54	32	55	31	1
32	50	33	49	1
33	43	34	42	1
47	35	48	34	1
37	64	38	65	-1
65	38	66	39	-1
41	49	42	48	1
50	44	51	43	1
44	59	45	60	-1
60	45	61	46	-1
46	52	47	51	1
61	53	62	52	1
53	59	54	58	1
69	56	70	57	-1
57	68	58	69	-1
