0	16	1	15	1
1	12	2	13	-1
2	67	3	68	-1
3	45	4	44	1
65	4	66	5	-1
5	59	6	58	1
6	61	7	62	-1
62	7	63	8	-1
8	63	9	64	-1
9	61	10	60	1
59	11	60	10	1
11	46	12	47	-1
70	14	71	13	1
14	0	15	71	1
16	70	17	69	1
68	18	69	17	1
18	50	19	49	1
50	20	51	19	1
20	32	21	31	1
21	36	22	37	-1
22	56	23	55	1
54	24	55	23	1
24	38	25	37	1
25	30	26	31	-1
51	26	52	27	-1
48	28	49	27	1
28	48	29	47	1
29	52	30	53	-1
41	32	42	33	-1
33	42	34	43	-1
43	34	44	35	-1
35	40	36	41	-1
38	54	39	53	1
56	40	57	39	1
66	45	67	46	-1
64	57	65	58	-1
