0	68	1	67	1
1	48	2	49	-1
2	59	3	60	-1
3	22	4	23	-1
23	4	24	5	-1
5	61	6	60	1
6	50	7	49	1
7	66	8	67	-1
8	27	9	28	-1
28	9	29	10	-1
10	29	11	30	-1
11	19	12	18	1
73	13	74	12	1
13	33	14	32	1
33	15	34	14	1
15	35	16	34	1
16	0	17	75	1
17	30	18	31	-1
19	44	20	45	-1
20	55	21	56	-1
21	39	22	38	1
24	39	25	40	-1
25	43	26	42	1
26	54	27	53	1
31	74	32	75	-1
46	36	47	35	1
57	37	58	36	1
37	71	38	70	1
40	62	41	61	1
62	42	63	41	1
54	43	55	44	-1
45	72	46	73	-1
68	47	69	48	-1
50	63	51	64	-1
64	51	65	52	-1
52	65	53	66	-1
71	57	72	56	1
58	70	59	69	1
