0	36	1	35	1
1	44	2	45	-1
2	50	3	49	1
3	16	4	17	-1
15	4	16	5	-1
5	58	6	59	-1
6	64	7	63	1
30	7	31	8	-1
8	29	9	30	-1
9	21	10	20	1
25	10	26	11	-1
11	24	12	25	-1
12	45	13	46	-1
13	49	14	48	1
17	15	18	14	1
18	59	19	60	-1
19	63	20	62	1
21	27	22	26	1
27	23	28	22	1
23	29	24	28	1
31	70	32	71	-1
32	37	33	38	-1
38	33	39	34	-1
34	0	35	71	1
36	39	37	40	-1
65	41	66	40	1
41	55	42	54	1
42	68	43	67	1
52	44	53	43	1
46	61	47	62	-1
60	47	61	48	-1
50	57	51	58	-1
56	51	57	52	-1
53	66	54	67	-1
68	55	69	56	-1
64	69	65	70	-1
