0	22	1	21	1
1	31	2	30	1
2	56	3	55	1
3	12	4	13	-1
13	4	14	5	-1
5	54	6	55	-1
6	44	7	43	1
70	8	71	7	1
8	70	9	69	1
9	44	10	45	-1
10	54	11	53	1
11	14	12	15	-1
15	56	16	57	-1
16	31	17	32	-1
17	66	18	67	-1
73	18	74	19	-1
19	65	20	64	1
20	23	21	24	-1
22	0	23	75	1
29	24	30	25	-1
42	25	43	26	-1
26	41	27	42	-1
62	28	63	27	1
28	64	29	63	1
32	58	33	57	1
33	52	34	53	-1
49	34	50	35	-1
35	48	36	49	-1
36	46	37	45	1
46	38	47	37	1
38	48	39	47	1
68	40	69	39	1
71	40	72	41	-1
59	51	60	50	1
51	59	52	58	1
67	61	68	60	1
72	61	73	62	-1
65	74	66	75	-1
