0	14	1	13	1
1	69	2	68	1
2	17	3	18	-1
3	39	4	38	1
4	41	5	42	-1
5	45	6	44	1
63	6	64	7	-1
7	62	8	63	-1
8	22	9	21	1
9	26	10	27	-1
67	11	68	10	1
58	11	59	12	-1
12	57	13	58	-1
69	14	70	15	-1
15	53	16	52	1
51	17	52	16	1
18	36	19	35	1
19	29	20	28	1
33	21	34	20	1
65	23	66	22	1
46	24	47	23	1
24	48	25	47	1
66	25	67	26	-1
34	27	35	28	-1
29	36	30	37	-1
37	30	38	31	-1
42	32	43	31	1
32	44	33	43	1
50	39	51	40	-1
40	49	41	50	-1
60	46	61	45	1
59	48	60	49	-1
56	54	57	53	1
54	71	55	0	-1
70	55	71	56	-1
61	65	62	64	1
