0	72	1	71	1
1	26	2	27	-1
2	65	3	66	-1
3	37	4	36	1
4	19	5	20	-1
20	5	21	6	-1
6	18	7	17	1
7	38	8	39	-1
8	23	9	24	-1
24	9	25	10	-1
10	64	11	63	1
72	12	73	11	1
12	0	13	75	1
74	14	75	13	1
14	74	15	73	1
15	54	16	55	-1
16	44	17	43	1
18	21	19	22	-1
22	37	23	38	-1
25	65	26	64	1
27	52	28	53	-1
28	48	29	47	1
68	30	69	29	1
49	31	50	30	1
31	51	32	50	1
32	36	33	35	1
44	34	45	33	1
34	46	35	45	1
39	61	40	60	1
59	41	60	40	1
56	41	57	42	-1
42	55	43	56	-1
69	46	70	47	-1
48	67	49	68	-1
66	51	67	52	-1
70	54	71	53	1
57	62	58	63	-1
61	58	62	59	-1
