0	16	1	15	1
1	35	2	34	1
2	11	3	12	-1
12	3	13	4	-1
4	13	5	14	-1
5	46	6	47	-1
6	56	7	55	1
72	8	73	7	1
8	72	9	71	1
9	56	10	57	-1
10	46	11	45	1
14	33	15	34	-1
16	75	17	76	-1
76	17	77	18	-1
67	18	68	19	-1
19	40	20	41	-1
39	20	40	21	-1
21	64	22	65	-1
22	26	23	25	1
58	23	59	24	-1
24	57	25	58	-1
63	26	64	27	-1
27	61	28	60	1
61	29	62	28	1
70	30	71	29	1
73	30	74	31	-1
50	31	51	32	-1
32	51	33	52	-1
44	36	45	35	1
36	44	37	43	1
42	38	43	37	1
38	66	39	65	1
66	42	67	41	1
47	53	48	52	1
53	49	54	48	1
49	55	50	54	1
59	63	60	62	1
77	69	78	68	1
69	79	70	78	1
74	79	75	0	-1
