0	46	1	45	1
1	65	2	64	1
2	15	3	16	-1
16	3	17	4	-1
4	63	5	64	-1
5	78	6	79	-1
6	25	7	26	-1
40	8	41	7	1
8	40	9	39	1
9	47	10	46	1
10	49	11	50	-1
20	12	21	11	1
12	22	13	21	1
13	75	14	74	1
14	54	15	53	1
17	54	18	55	-1
18	75	19	76	-1
22	20	23	19	1
23	60	24	61	-1
24	58	25	57	1
41	27	42	26	1
27	39	28	38	1
37	29	38	28	1
29	37	30	36	1
35	31	36	30	1
31	43	32	42	1
79	32	80	33	-1
33	80	34	81	-1
43	35	44	34	1
44	0	45	81	1
58	48	59	47	1
48	60	49	59	1
69	51	70	50	1
51	73	52	72	1
52	68	53	67	1
62	56	63	55	1
56	77	57	78	-1
76	61	77	62	-1
65	70	66	71	-1
71	66	72	67	-1
68	73	69	74	-1
