0	16	1	15	1
1	45	2	44	1
2	75	3	76	-1
3	79	4	78	1
4	30	5	29	1
70	5	71	6	-1
6	53	7	54	-1
7	84	8	85	-1
8	90	9	89	1
34	10	35	9	1
10	63	11	64	-1
24	11	25	12	-1
12	25	13	26	-1
13	18	14	19	-1
14	62	15	61	1
16	0	17	91	1
17	62	18	63	-1
19	27	20	26	1
20	68	21	67	1
86	22	87	21	1
22	88	23	87	1
66	24	67	23	1
27	57	28	56	1
28	42	29	41	1
30	72	31	71	1
31	52	32	53	-1
32	83	33	84	-1
90	33	91	34	-1
35	64	36	65	-1
65	36	66	37	-1
37	88	38	89	-1
85	38	86	39	-1
39	55	40	54	1
40	69	41	70	-1
57	43	58	42	1
43	61	44	60	1
50	45	51	46	-1
81	46	82	47	-1
47	72	48	73	-1
79	49	80	48	1
49	75	50	74	1
82	51	83	52	-1
55	68	56	69	-1
58	77	59	78	-1
76	59	77	60	-1
73	80	74	81	-1
