0	26	1	25	1
1	57	2	56	1
2	29	3	30	-1
3	11	4	10	1
4	38	5	37	1
5	46	6	47	-1
6	23	7	24	-1
24	7	25	8	-1
8	56	9	55	1
9	30	10	31	-1
16	11	17	12	-1
12	40	13	39	1
13	68	14	69	-1
69	14	70	15	-1
15	38	16	39	-1
17	63	18	62	1
18	59	19	60	-1
66	20	67	19	1
20	0	21	73	1
72	22	73	21	1
22	72	23	71	1
26	66	27	65	1
58	27	59	28	-1
63	29	64	28	1
31	37	32	36	1
32	47	33	48	-1
54	33	55	34	-1
51	35	52	34	1
35	51	36	50	1
43	41	44	40	1
41	61	42	60	1
61	43	62	42	1
67	45	68	44	1
70	45	71	46	-1
53	48	54	49	-1
49	52	50	53	-1
57	65	58	64	1
