0	8	1	7	1
1	54	2	55	-1
2	44	3	43	1
3	61	4	60	1
23	4	24	5	-1
5	22	6	23	-1
6	37	7	38	-1
8	13	9	14	-1
70	9	71	10	-1
29	11	30	10	1
11	29	12	28	1
12	71	13	0	-1
14	46	15	45	1
15	52	16	53	-1
16	62	17	61	1
26	17	27	18	-1
18	22	19	21	1
24	20	25	19	1
20	26	21	25	1
27	36	28	37	-1
30	65	31	66	-1
66	31	67	32	-1
69	33	70	32	1
33	47	34	46	1
51	35	52	34	1
35	63	36	62	1
38	59	39	60	-1
39	42	40	43	-1
57	41	58	40	1
41	57	42	56	1
44	54	45	53	1
47	69	48	68	1
67	49	68	48	1
64	49	65	50	-1
50	63	51	64	-1
55	58	56	59	-1
