0	58	1	57	1
1	34	2	35	-1
2	43	3	44	-1
3	24	4	25	-1
25	4	26	5	-1
5	47	6	46	1
6	49	7	50	-1
7	16	8	17	-1
17	8	18	9	-1
9	37	10	36	1
37	11	38	10	1
11	70	12	71	-1
12	29	13	30	-1
13	20	14	21	-1
27	14	28	15	-1
15	69	16	68	1
18	69	19	70	-1
28	20	29	19	1
21	31	22	30	1
31	23	32	22	1
23	65	24	64	1
26	65	27	66	-1
32	42	33	41	1
33	63	34	62	1
35	54	36	55	-1
38	75	39	76	-1
58	39	59	40	-1
40	61	41	62	-1
63	42	64	43	-1
44	52	45	51	1
52	46	53	45	1
47	66	48	67	-1
67	48	68	49	-1
50	54	51	53	1
76	56	77	55	1
56	0	57	77	1
72	60	73	59	1
60	74	61	73	1
74	72	75	71	1
