0	62	1	61	1
1	49	2	48	1
2	20	3	19	1
3	70	4	71	-1
71	4	72	5	-1
5	72	6	73	-1
6	34	7	33	1
68	7	69	8	-1
8	37	9	38	-1
9	56	10	57	-1
55	10	56	11	-1
11	22	12	23	-1
12	49	13	50	-1
13	62	14	63	-1
59	14	60	15	-1
40	15	41	16	-1
16	41	17	42	-1
17	47	18	46	1
73	18	74	19	-1
20	36	21	35	1
36	22	37	21	1
52	24	53	23	1
24	52	25	51	1
50	26	51	25	1
63	27	64	26	1
58	27	59	28	-1
39	28	40	29	-1
42	30	43	29	1
30	46	31	45	1
44	32	45	31	1
32	44	33	43	1
69	34	70	35	-1
67	39	68	38	1
74	47	75	48	-1
64	54	65	53	1
54	66	55	65	1
66	58	67	57	1
60	0	61	75	1
