0	68	1	67	1
1	37	2	36	1
2	33	3	34	-1
3	49	4	48	1
49	5	50	4	1
5	33	6	32	1
6	39	7	40	-1
7	63	8	62	1
61	9	62	8	1
40	9	41	10	-1
15	10	16	11	-1
28	12	29	11	1
12	28	13	27	1
13	22	14	23	-1
31	14	32	15	-1
41	17	42	16	1
58	17	59	18	-1
18	36	19	35	1
34	20	35	19	1
47	20	48	21	-1
50	22	51	21	1
23	26	24	27	-1
29	24	30	25	-1
25	30	26	31	-1
64	37	65	38	-1
38	63	39	64	-1
55	43	56	42	1
43	55	44	54	1
53	45	54	44	1
45	53	46	52	1
57	46	58	47	-1
51	56	52	57	-1
59	70	60	71	-1
69	60	70	61	-1
68	66	69	65	1
66	0	67	71	1
