125.75	-103.48	0.
110.15	-103.48	0.
104.9728279883382	-103.08201166180758	0.
100.59262390670554	-101.88793002915452	0.
97.00921282798835	-99.89758017492711	0.
94.22241982507289	-97.11078717201167	0.
92.23206997084549	-93.52737609329446	0.
91.03798833819242	-89.14717201166181	0.
90.64	-83.97	0.
90.64	-64.47	0.
91.03798833819242	-59.29282798833819	0.
92.23206997084549	-54.91262390670554	0.
94.22241982507289	-51.329212827988336	0.
97.00921282798835	-48.542419825072884	0.
100.59262390670554	-46.55206997084548	0.
104.9728279883382	-45.35798833819242	0.
110.15	-44.96	0.
149.16	-44.96	0.
154.3371720116618	-45.35798833819241	0.
158.71737609329443	-46.55206997084548	0.
162.30078717201164	-48.542419825072884	0.
165.0875801749271	-51.329212827988336	0.
167.07793002915452	-54.912623906705534	0.
168.27201166180757	-59.29282798833819	0.
168.67	-64.47	0.
168.67	-122.99	0.
168.27148688046648	-128.16717201166182	0.
167.0761807580175	-132.54737609329447	0.
165.08443148688048	-136.13078717201165	0.
162.2965889212828	-138.9175801749271	0.
158.71300291545188	-140.90793002915453	0.
154.33402332361516	-142.10201166180758	0.
149.16	-142.5	0.
129.65	-142.5	0.
124.4828279883382	-142.18160349854227	0.
120.10262390670555	-141.2262973760933	0.
116.51921282798834	-139.63390670553935	0.
113.7324198250729	-137.40425655976676	0.
111.74206997084549	-134.5371720116618	0.
110.54798833819243	-131.0324781341108	0.
110.15	-126.89	0.
109.85000000000001	-125.92999999999999	-10.
109.85000000000001	-121.25	-10.
110.15	-119.09	0.
110.15	-107.38	0.
109.85000000000001	-106.41999999999999	-10.
109.85000000000001	-101.74	-10.
110.15	-99.58	0.
110.15	-83.97	0.
110.15	-80.07	0.
110.14	-80.07	0.
111.22072886297377	-74.33571428571427	0.
114.00787172011663	-70.51285714285714	0.
117.81886297376094	-68.60142857142857	0.
121.97113702623908	-68.60142857142857	0.
125.78212827988338	-70.51285714285714	0.
128.56927113702625	-74.33571428571427	0.
129.65	-80.07	0.
129.35	-82.232	-10.
129.35	-86.91799999999999	-10.
129.65	-87.88	0.
129.65	-103.48	0.
129.2520116618076	-108.65717201166181	0.
128.05793002915453	-113.03737609329447	0.
126.06758017492712	-116.62078717201166	0.
123.28078717201167	-119.40758017492712	0.
119.69737609329447	-121.39793002915452	0.
115.31717201166181	-122.59201166180759	0.
110.14	-122.99000000000001	0.
110.15	-122.99	0.
90.64	-122.99	0.
85.46282798833819	-122.59201166180758	0.
81.08262390670554	-121.39793002915451	0.
77.49921282798834	-119.4075801749271	0.
74.71241982507289	-116.62078717201166	0.
72.72206997084548	-113.03737609329445	0.
71.52798833819242	-108.6571720116618	0.
71.13	-103.47999999999999	0.
71.13	-83.97	0.
70.81160349854227	-78.79597667638484	0.
69.8562973760933	-74.4169970845481	0.
68.26390670553936	-70.8334110787172	0.
66.03425655976676	-68.04556851311953	0.
63.167172011661805	-66.0538192419825	0.
59.662478134110785	-64.85851311953353	0.
55.519999999999996	-64.46	0.
53.66	-65.062	-10.
48.980000000000004	-65.068	-10.
47.72	-64.47	0.
43.57752186588921	-64.86798833819242	0.
40.07282798833819	-66.06206997084549	0.
37.205743440233235	-68.05241982507289	0.
34.97609329446064	-70.83921282798833	0.
33.3837026239067	-74.42262390670554	0.
32.428396501457726	-78.8028279883382	0.
32.11	-83.98	0.
32.11	-83.97	0.
33.19072886297376	-91.1369387755102	0.
35.97787172011661	-95.91489795918368	0.
39.78886297376093	-98.3038775510204	0.
43.94113702623906	-98.3038775510204	0.
47.75212827988338	-95.91489795918368	0.
50.53927113702623	-91.1369387755102	0.
51.62	-83.97	0.
51.62	-64.47	0.
51.22201166180758	-59.29282798833819	0.
50.02793002915452	-54.912623906705534	0.
48.037580174927115	-51.329212827988336	0.
45.25078717201166	-48.542419825072884	0.
41.66737609329446	-46.55206997084548	0.
37.28717201166181	-45.35798833819241	0.
32.11	-44.959999999999994	0.
26.93282798833819	-45.35798833819241	0.
22.552623906705534	-46.55206997084548	0.
18.969212827988336	-48.542419825072884	0.
16.182419825072884	-51.32921282798833	0.
14.192069970845473	-54.912623906705534	0.
12.997988338192414	-59.29282798833819	0.
12.599999999999994	-64.47	0.
12.918396501457721	-69.64402332361516	0.
13.873702623906702	-74.0230029154519	0.
15.466093294460634	-77.60658892128279	0.
17.69574344023323	-80.39443148688046	0.
20.562827988338185	-82.38618075801749	0.
24.067521865889205	-83.58148688046647	0.
28.209999999999994	-83.97999999999999	0.
29.471999999999998	-84.57799999999999	-10.
34.158	-84.572	-10.
36.02	-83.97	0.
47.72	-83.97	0.
48.980000000000004	-84.57	-10.
53.66000000000001	-84.57	-10.
55.52	-83.97	0.
67.23	-83.97	0.
68.49000000000001	-84.57	-10.
73.17	-84.57	-10.
75.03	-83.97	0.
86.74	-83.97	0.
88.	-84.57	-10.
92.68	-84.57	-10.
94.54	-83.97	0.
106.24	-83.97	0.
107.50200000000001	-84.57	-10.
112.18800000000002	-84.57	-10.
114.05	-83.97	0.
129.65	-83.97	0.
133.55	-83.97	0.
139.28061224489798	-85.05072886297376	0.
143.10102040816327	-87.83787172011662	0.
145.01122448979592	-91.64886297376094	0.
145.01122448979592	-95.80113702623908	0.
143.10102040816327	-99.61212827988338	0.
139.28061224489798	-102.39927113702625	0.
133.55	-103.48	0.
131.69	-104.08	-10.
127.01000000000002	-104.08	-10.
125.75	-103.48	0.
